Identificador,Genero,Estado_Civil,Edad,Graduado,Profesion,Experiencia_Laboral,Puntuacion_Gasto,Tamano_Familiar,Segmento,Gasto_Average,Gasto_High,Gasto_Low
460737,Male,Yes,66,Yes,Artist,0.0,Low,3.0,B,False,False,True
459967,Male,No,27,Yes,Entertainment,9.0,Low,3.0,B,False,False,True
464493,Female,Yes,66,Yes,Lawyer,6.0,Average,4.0,B,True,False,False
463020,Male,Yes,31,Yes,Artist,0.0,Average,3.0,D,True,False,False
466704,Male,Yes,53,Yes,Doctor,4.0,Average,2.0,C,True,False,False
462950,Female,No,29,Yes,Doctor,0.0,Low,5.0,D,False,False,True
459862,Male,Yes,70,No,Executive,1.0,High,2.0,A,False,True,False
465560,Male,Yes,60,Yes,Entertainment,1.0,Average,5.0,B,True,False,False
465114,Female,No,43,No,Doctor,4.0,Low,6.0,B,False,False,True
464908,Male,Yes,73,Yes,Entertainment,5.0,Low,1.0,A,False,False,True
459761,Female,No,47,No,Engineer,1.0,Low,3.0,A,False,False,True
464109,Male,Yes,47,No,Entertainment,0.0,Average,3.0,C,True,False,False
463748,Male,No,20,No,Healthcare,1.0,Low,3.0,D,False,False,True
461808,Male,Yes,38,Yes,Artist,0.0,Low,2.0,B,False,False,True
461716,Female,Yes,56,Yes,Lawyer,5.0,High,9.0,C,False,True,False
466409,Male,Yes,51,Yes,Artist,0.0,Average,5.0,C,True,False,False
464160,Male,Yes,27,Yes,Artist,4.0,Average,2.0,A,True,False,False
462459,Male,No,30,Yes,Artist,2.0,Low,2.0,A,False,False,True
463347,Male,Yes,49,Yes,Artist,1.0,Average,4.0,A,True,False,False
461117,Female,No,30,Yes,Healthcare,0.0,Low,6.0,D,False,False,True
467023,Male,Yes,26,No,Doctor,9.0,Average,2.0,A,True,False,False
462637,Female,Yes,58,No,Marketing,1.0,Average,6.0,D,True,False,False
465068,Male,Yes,42,Yes,Artist,3.0,Average,4.0,B,True,False,False
463731,Male,No,23,No,Healthcare,0.0,Low,3.0,D,False,False,True
462239,Male,Yes,49,Yes,Executive,1.0,High,5.0,C,False,True,False
467472,Male,Yes,59,Yes,Executive,3.0,High,4.0,B,False,True,False
460269,Male,No,31,Yes,Healthcare,8.0,Low,3.0,D,False,False,True
466286,Female,Yes,49,Yes,Artist,0.0,Average,5.0,C,True,False,False
467017,Male,No,31,Yes,Engineer,1.0,Low,4.0,A,False,False,True
463767,Male,Yes,32,Yes,Artist,9.0,Average,2.0,C,True,False,False
466653,Male,Yes,41,Yes,Entertainment,5.0,Low,1.0,A,False,False,True
464982,Male,Yes,71,Yes,Executive,1.0,High,4.0,B,False,True,False
465021,Male,Yes,62,Yes,Entertainment,0.0,Average,3.0,C,True,False,False
462513,Male,No,26,Yes,Artist,1.0,Low,4.0,A,False,False,True
460079,Female,No,41,No,Doctor,0.0,Low,1.0,A,False,False,True
460092,Male,No,41,Yes,Doctor,2.0,Low,2.0,C,False,False,True
462534,Male,No,38,Yes,Artist,1.0,Low,1.0,A,False,False,True
466172,Male,Yes,53,Yes,Artist,3.0,Average,3.0,C,True,False,False
463370,Male,Yes,46,Yes,Doctor,2.0,Low,4.0,A,False,False,True
463030,Male,Yes,50,Yes,Executive,1.0,High,3.0,C,False,True,False
465359,Female,Yes,40,No,Artist,1.0,Low,1.0,C,False,False,True
462504,Female,No,49,No,Artist,9.0,Low,1.0,B,False,False,True
465937,Female,No,30,Yes,Healthcare,9.0,Low,3.0,D,False,False,True
460534,Male,Yes,36,Yes,Artist,0.0,Average,4.0,B,True,False,False
461032,Female,Yes,66,Yes,Lawyer,0.0,High,3.0,C,False,True,False
463285,Male,Yes,31,No,Marketing,1.0,Low,4.0,D,False,False,True
466773,Female,Yes,37,Yes,Artist,0.0,Low,3.0,C,False,False,True
463568,Female,No,26,No,Healthcare,1.0,Low,3.0,D,False,False,True
463785,Female,No,27,No,Healthcare,0.0,Low,4.0,C,False,False,True
467127,Male,Yes,70,No,Lawyer,1.0,Low,1.0,D,False,False,True
467469,Male,Yes,43,No,Entertainment,1.0,Average,3.0,D,True,False,False
461358,Male,No,42,No,Entertainment,1.0,Low,3.0,A,False,False,True
464803,Male,No,28,No,Doctor,1.0,Low,1.0,A,False,False,True
460938,Male,No,38,Yes,Artist,1.0,Low,1.0,A,False,False,True
460960,Male,Yes,48,Yes,Entertainment,6.0,Low,2.0,B,False,False,True
461461,Male,Yes,36,No,Entertainment,9.0,Average,2.0,B,True,False,False
460192,Male,Yes,41,Yes,Artist,0.0,Low,2.0,D,False,False,True
466960,Male,Yes,40,Yes,Artist,1.0,Low,2.0,B,False,False,True
466674,Female,Yes,57,Yes,Artist,0.0,High,2.0,C,False,True,False
467747,Female,Yes,50,Yes,Artist,1.0,High,4.0,C,False,True,False
460037,Female,No,42,Yes,Entertainment,5.0,Low,7.0,A,False,False,True
461310,Male,No,20,No,Marketing,1.0,Low,5.0,C,False,False,True
460166,Female,No,21,No,Healthcare,1.0,Low,7.0,D,False,False,True
459454,Male,Yes,38,No,Artist,1.0,Average,2.0,A,True,False,False
461403,Female,No,27,Yes,Healthcare,0.0,Low,4.0,D,False,False,True
459129,Female,No,26,Yes,Marketing,9.0,Low,3.0,D,False,False,True
464453,Female,Yes,46,Yes,Artist,4.0,High,5.0,C,False,True,False
463926,Female,No,27,No,Engineer,0.0,Low,6.0,D,False,False,True
462718,Female,No,25,No,Marketing,8.0,Low,5.0,D,False,False,True
464440,Male,Yes,87,Yes,Lawyer,0.0,High,2.0,A,False,True,False
467197,Male,No,27,Yes,Healthcare,1.0,Low,3.0,D,False,False,True
465070,Female,Yes,48,Yes,Marketing,6.0,Low,1.0,C,False,False,True
466127,Male,Yes,51,Yes,Doctor,1.0,Average,4.0,A,True,False,False
466941,Male,Yes,81,Yes,Lawyer,1.0,High,2.0,B,False,True,False
467918,Male,Yes,48,Yes,Artist,7.0,Average,2.0,C,True,False,False
462696,Male,Yes,52,No,Artist,0.0,High,2.0,A,False,True,False
464135,Female,Yes,68,Yes,Lawyer,0.0,High,2.0,B,False,True,False
467586,Male,Yes,35,Yes,Artist,3.0,Average,3.0,B,True,False,False
460794,Female,Yes,39,Yes,Homemaker,9.0,Low,1.0,D,False,False,True
460155,Female,Yes,53,Yes,Artist,2.0,High,2.0,C,False,True,False
464606,Male,Yes,41,Yes,Artist,1.0,Average,2.0,C,True,False,False
465856,Male,Yes,41,Yes,Artist,11.0,High,2.0,A,False,True,False
463214,Female,No,25,No,Engineer,1.0,Low,1.0,A,False,False,True
462848,Female,Yes,23,No,Healthcare,7.0,High,2.0,B,False,True,False
465293,Female,Yes,47,Yes,Artist,1.0,High,5.0,C,False,True,False
461666,Female,Yes,35,Yes,Artist,0.0,High,2.0,C,False,True,False
459773,Male,Yes,51,Yes,Executive,1.0,Low,3.0,C,False,False,True
463647,Female,No,38,Yes,Engineer,1.0,Low,1.0,A,False,False,True
464156,Male,Yes,62,Yes,Artist,10.0,Low,1.0,B,False,False,True
460457,Female,No,43,Yes,Entertainment,8.0,Low,3.0,A,False,False,True
463139,Male,Yes,60,Yes,Executive,1.0,High,6.0,B,False,True,False
464355,Male,Yes,47,Yes,Executive,1.0,High,4.0,C,False,True,False
462183,Male,No,22,No,Marketing,0.0,Low,4.0,D,False,False,True
466697,Female,No,31,No,Marketing,0.0,Low,3.0,D,False,False,True
466730,Female,Yes,38,Yes,Engineer,3.0,Low,2.0,A,False,False,True
466394,Female,Yes,42,No,Entertainment,6.0,Average,5.0,A,True,False,False
459009,Female,Yes,50,Yes,Artist,1.0,Average,3.0,C,True,False,False
460554,Male,Yes,38,No,Artist,5.0,Average,3.0,B,True,False,False
462498,Female,Yes,55,Yes,Doctor,0.0,Average,3.0,B,True,False,False
459926,Female,Yes,71,Yes,Artist,1.0,Average,2.0,C,True,False,False
465910,Male,Yes,38,No,Artist,10.0,Average,4.0,A,True,False,False
459166,Male,Yes,77,Yes,Artist,1.0,Low,1.0,A,False,False,True
462545,Male,No,33,No,Engineer,1.0,Low,3.0,D,False,False,True
459406,Male,Yes,72,No,Executive,0.0,High,2.0,B,False,True,False
464772,Female,Yes,43,No,Engineer,9.0,Average,4.0,A,True,False,False
465491,Female,No,35,Yes,Artist,0.0,Low,3.0,B,False,False,True
463123,Female,No,33,Yes,Doctor,1.0,Low,3.0,A,False,False,True
462015,Male,Yes,27,Yes,Entertainment,0.0,Average,2.0,A,True,False,False
461107,Male,No,21,No,Healthcare,0.0,Low,6.0,D,False,False,True
459265,Female,Yes,41,Yes,Artist,0.0,Average,2.0,C,True,False,False
462789,Female,No,19,No,Healthcare,1.0,Low,6.0,D,False,False,True
465356,Female,Yes,50,No,Artist,1.0,High,4.0,C,False,True,False
460295,Male,No,29,Yes,Artist,9.0,Low,3.0,A,False,False,True
463871,Female,Yes,46,No,Artist,8.0,Low,1.0,B,False,False,True
464594,Male,Yes,46,Yes,Artist,1.0,Low,1.0,D,False,False,True
460694,Female,Yes,53,No,Engineer,3.0,Low,1.0,A,False,False,True
464369,Male,Yes,36,Yes,Executive,1.0,High,4.0,B,False,True,False
463983,Female,Yes,36,No,Engineer,0.0,Average,2.0,A,True,False,False
463973,Male,Yes,56,No,Executive,1.0,High,5.0,B,False,True,False
465721,Male,Yes,25,Yes,Entertainment,1.0,High,2.0,D,False,True,False
467347,Female,No,32,No,Entertainment,1.0,Low,4.0,D,False,False,True
461325,Male,No,61,Yes,Entertainment,1.0,Low,3.0,C,False,False,True
465335,Male,Yes,61,No,Entertainment,1.0,Average,2.0,B,True,False,False
461871,Male,Yes,53,Yes,Artist,0.0,Average,2.0,C,True,False,False
466296,Male,Yes,69,No,Executive,1.0,High,4.0,C,False,True,False
462252,Male,No,47,Yes,Entertainment,4.0,Low,1.0,A,False,False,True
460209,Female,Yes,26,Yes,Entertainment,5.0,Low,7.0,D,False,False,True
465890,Female,No,39,Yes,Artist,9.0,Low,1.0,B,False,False,True
459745,Male,Yes,47,No,Artist,0.0,Low,4.0,A,False,False,True
465715,Female,Yes,69,Yes,Artist,7.0,Low,1.0,A,False,False,True
467168,Male,Yes,46,Yes,Artist,8.0,Average,2.0,B,True,False,False
465805,Male,Yes,50,Yes,Engineer,1.0,Low,1.0,C,False,False,True
461417,Female,No,37,Yes,Doctor,1.0,Low,3.0,D,False,False,True
462938,Female,No,50,Yes,Artist,6.0,Low,1.0,B,False,False,True
463869,Female,Yes,52,Yes,Doctor,0.0,Average,4.0,C,True,False,False
459071,Male,No,28,Yes,Healthcare,5.0,Low,4.0,C,False,False,True
460193,Male,No,42,Yes,Entertainment,3.0,Low,2.0,A,False,False,True
462936,Female,No,43,Yes,Engineer,1.0,Low,1.0,A,False,False,True
464015,Female,No,42,Yes,Artist,1.0,Low,2.0,A,False,False,True
467961,Male,Yes,45,Yes,Executive,1.0,High,5.0,B,False,True,False
464442,Male,Yes,57,Yes,Lawyer,1.0,High,2.0,B,False,True,False
465834,Male,No,48,Yes,Entertainment,0.0,Low,3.0,A,False,False,True
462857,Male,No,18,No,Healthcare,1.0,Low,3.0,D,False,False,True
467268,Male,Yes,88,Yes,Lawyer,1.0,Low,1.0,A,False,False,True
463474,Male,Yes,51,No,Artist,3.0,Average,2.0,C,True,False,False
463607,Female,No,29,Yes,Engineer,1.0,Low,5.0,B,False,False,True
460793,Female,Yes,28,No,Artist,1.0,Low,3.0,B,False,False,True
464874,Female,Yes,47,Yes,Artist,0.0,Average,4.0,C,True,False,False
465907,Female,No,25,Yes,Marketing,8.0,Low,3.0,D,False,False,True
465186,Female,Yes,38,No,Artist,4.0,Average,4.0,C,True,False,False
463861,Male,Yes,37,Yes,Artist,1.0,Low,1.0,A,False,False,True
464027,Male,No,22,No,Healthcare,9.0,Low,4.0,D,False,False,True
460985,Female,Yes,61,Yes,Engineer,0.0,Average,2.0,C,True,False,False
466870,Male,Yes,42,Yes,Artist,0.0,Average,2.0,C,True,False,False
466060,Male,Yes,60,Yes,Artist,1.0,Average,2.0,B,True,False,False
461273,Male,Yes,73,Yes,Entertainment,1.0,High,4.0,B,False,True,False
464925,Male,Yes,60,No,Executive,6.0,Average,2.0,A,True,False,False
465673,Female,No,27,Yes,Marketing,8.0,Low,4.0,D,False,False,True
461648,Female,Yes,49,Yes,Artist,1.0,Low,1.0,C,False,False,True
467631,Male,Yes,72,Yes,Lawyer,3.0,High,2.0,C,False,True,False
467804,Female,Yes,43,Yes,Artist,1.0,Average,2.0,C,True,False,False
465946,Female,Yes,50,Yes,Artist,1.0,Low,2.0,A,False,False,True
460076,Female,No,49,Yes,Artist,0.0,Low,2.0,D,False,False,True
466000,Male,Yes,38,Yes,Doctor,5.0,Low,2.0,A,False,False,True
459445,Female,Yes,35,Yes,Artist,0.0,Average,3.0,C,True,False,False
466292,Female,Yes,82,No,Lawyer,1.0,High,2.0,B,False,True,False
463804,Male,Yes,63,Yes,Artist,9.0,Low,1.0,A,False,False,True
464081,Male,Yes,73,Yes,Executive,11.0,High,2.0,C,False,True,False
462543,Female,Yes,38,Yes,Artist,4.0,Low,1.0,B,False,False,True
463444,Male,Yes,61,Yes,Lawyer,1.0,High,2.0,B,False,True,False
463051,Female,No,42,Yes,Homemaker,10.0,Low,1.0,A,False,False,True
465893,Female,Yes,43,Yes,Engineer,0.0,Average,2.0,B,True,False,False
466812,Male,No,31,No,Homemaker,14.0,Low,1.0,D,False,False,True
463129,Male,Yes,69,No,Doctor,1.0,Low,1.0,A,False,False,True
467091,Female,No,42,Yes,Entertainment,1.0,Low,3.0,D,False,False,True
460268,Male,Yes,32,Yes,Artist,9.0,Average,2.0,B,True,False,False
465757,Male,Yes,39,Yes,Artist,3.0,Average,4.0,A,True,False,False
460021,Female,Yes,48,Yes,Artist,0.0,Average,4.0,B,True,False,False
463859,Male,Yes,39,Yes,Artist,6.0,Average,2.0,C,True,False,False
460053,Male,Yes,55,Yes,Artist,9.0,Average,2.0,C,True,False,False
466659,Male,Yes,60,Yes,Doctor,1.0,High,2.0,B,False,True,False
466533,Female,No,51,Yes,Entertainment,1.0,Low,1.0,A,False,False,True
465307,Female,Yes,61,Yes,Artist,0.0,Average,3.0,B,True,False,False
464592,Female,No,43,Yes,Artist,1.0,Low,1.0,A,False,False,True
460975,Male,Yes,86,Yes,Lawyer,1.0,High,2.0,B,False,True,False
461647,Female,Yes,55,Yes,Artist,2.0,Average,3.0,C,True,False,False
467462,Female,Yes,43,Yes,Artist,1.0,Average,5.0,C,True,False,False
467594,Male,Yes,45,No,Executive,0.0,Average,3.0,B,True,False,False
464255,Female,Yes,50,Yes,Artist,1.0,Average,5.0,C,True,False,False
461701,Male,Yes,40,No,Artist,1.0,Average,2.0,C,True,False,False
466516,Male,No,19,No,Healthcare,0.0,Low,3.0,D,False,False,True
464036,Female,No,25,Yes,Doctor,3.0,Low,1.0,A,False,False,True
461887,Female,No,89,Yes,Lawyer,2.0,Low,1.0,D,False,False,True
464093,Female,No,25,No,Engineer,1.0,Low,3.0,D,False,False,True
466177,Female,Yes,49,Yes,Artist,0.0,Average,3.0,C,True,False,False
467486,Female,Yes,46,Yes,Engineer,1.0,Average,5.0,B,True,False,False
466775,Female,Yes,83,Yes,Lawyer,0.0,Low,2.0,C,False,False,True
467412,Male,Yes,35,Yes,Executive,6.0,Average,4.0,B,True,False,False
460546,Female,Yes,71,Yes,Lawyer,1.0,Low,2.0,C,False,False,True
466204,Male,Yes,50,Yes,Artist,0.0,Average,3.0,C,True,False,False
459000,Male,Yes,58,No,Executive,12.0,High,2.0,C,False,True,False
460635,Male,Yes,29,No,Healthcare,1.0,High,2.0,D,False,True,False
466781,Male,Yes,35,Yes,Artist,1.0,Average,4.0,A,True,False,False
464992,Male,Yes,67,Yes,Executive,0.0,High,2.0,C,False,True,False
464921,Male,Yes,35,No,Doctor,0.0,Average,5.0,C,True,False,False
458982,Male,Yes,61,Yes,Executive,1.0,High,3.0,C,False,True,False
461045,Female,No,29,No,Entertainment,0.0,Low,2.0,B,False,False,True
466644,Female,No,49,Yes,Homemaker,0.0,Low,3.0,C,False,False,True
459623,Male,Yes,46,No,Entertainment,1.0,Average,5.0,B,True,False,False
459346,Male,Yes,47,Yes,Executive,0.0,Average,5.0,B,True,False,False
464183,Female,No,37,No,Artist,4.0,Low,2.0,C,False,False,True
466642,Male,No,18,No,Healthcare,9.0,Low,3.0,D,False,False,True
460519,Female,No,23,No,Entertainment,0.0,Low,2.0,C,False,False,True
462687,Male,No,29,No,Homemaker,11.0,Low,3.0,D,False,False,True
464847,Female,Yes,52,No,Artist,1.0,Average,4.0,A,True,False,False
467921,Female,No,43,Yes,Artist,1.0,Low,4.0,A,False,False,True
460863,Male,Yes,66,Yes,Artist,0.0,Low,5.0,A,False,False,True
464168,Male,Yes,45,Yes,Executive,1.0,High,3.0,C,False,True,False
464819,Female,Yes,67,Yes,Lawyer,1.0,Low,1.0,A,False,False,True
465718,Female,Yes,49,Yes,Marketing,9.0,Low,2.0,C,False,False,True
461025,Male,Yes,38,No,Executive,1.0,High,4.0,D,False,True,False
466243,Female,Yes,38,No,Engineer,1.0,Low,2.0,A,False,False,True
463059,Female,No,32,Yes,Homemaker,10.0,Low,1.0,D,False,False,True
466962,Male,Yes,48,Yes,Artist,8.0,Average,2.0,C,True,False,False
463067,Female,No,42,Yes,Homemaker,7.0,Low,1.0,A,False,False,True
465755,Female,No,50,Yes,Artist,8.0,Low,3.0,C,False,False,True
460088,Female,Yes,33,Yes,Homemaker,1.0,High,2.0,D,False,True,False
466301,Male,Yes,50,Yes,Artist,0.0,Average,3.0,C,True,False,False
467884,Female,Yes,30,Yes,Engineer,8.0,High,6.0,D,False,True,False
459908,Male,Yes,89,No,Lawyer,0.0,Low,3.0,A,False,False,True
459315,Female,Yes,27,Yes,Doctor,1.0,Low,2.0,D,False,False,True
465343,Female,Yes,43,Yes,Engineer,1.0,Average,4.0,B,True,False,False
467772,Female,No,25,No,Marketing,1.0,Low,2.0,D,False,False,True
463601,Female,No,19,No,Healthcare,4.0,Low,5.0,D,False,False,True
460292,Female,No,27,Yes,Marketing,12.0,Low,3.0,A,False,False,True
466566,Male,No,43,Yes,Artist,1.0,Low,1.0,B,False,False,True
459500,Male,Yes,37,Yes,Entertainment,1.0,Average,4.0,B,True,False,False
460267,Female,No,27,Yes,Healthcare,1.0,Low,9.0,C,False,False,True
467298,Male,Yes,61,Yes,Healthcare,1.0,Low,2.0,A,False,False,True
467095,Male,Yes,41,No,Engineer,0.0,Average,2.0,C,True,False,False
465919,Female,No,50,Yes,Artist,0.0,Low,1.0,B,False,False,True
461835,Female,Yes,60,Yes,Artist,1.0,Average,2.0,C,True,False,False
461302,Male,No,20,No,Healthcare,0.0,Low,4.0,D,False,False,True
461275,Male,Yes,66,Yes,Marketing,1.0,High,2.0,B,False,True,False
463115,Male,Yes,36,Yes,Homemaker,5.0,Low,1.0,D,False,False,True
466362,Male,Yes,65,Yes,Lawyer,1.0,High,2.0,B,False,True,False
462784,Female,No,30,No,Executive,1.0,Low,1.0,C,False,False,True
467498,Male,Yes,56,Yes,Lawyer,1.0,Low,3.0,D,False,False,True
463490,Male,No,20,No,Healthcare,1.0,Low,4.0,D,False,False,True
463836,Female,Yes,38,Yes,Artist,0.0,Low,1.0,B,False,False,True
459923,Male,No,31,Yes,Marketing,0.0,Low,2.0,D,False,False,True
462590,Female,Yes,30,No,Engineer,1.0,Average,3.0,D,True,False,False
464164,Female,Yes,81,Yes,Lawyer,0.0,High,2.0,C,False,True,False
460298,Female,No,52,Yes,Lawyer,4.0,Low,1.0,A,False,False,True
467819,Male,Yes,57,Yes,Artist,0.0,Low,1.0,B,False,False,True
460722,Male,Yes,30,No,Entertainment,1.0,Average,3.0,A,True,False,False
466407,Male,Yes,55,No,Entertainment,1.0,Low,3.0,A,False,False,True
462411,Male,No,38,Yes,Artist,8.0,Low,1.0,A,False,False,True
466198,Male,Yes,70,No,Lawyer,0.0,High,2.0,C,False,True,False
462153,Male,Yes,59,No,Artist,0.0,Low,1.0,B,False,False,True
467180,Male,Yes,39,Yes,Healthcare,1.0,Low,3.0,D,False,False,True
461481,Female,Yes,58,Yes,Artist,9.0,Average,3.0,C,True,False,False
464589,Male,Yes,30,No,Entertainment,11.0,Low,2.0,D,False,False,True
461471,Female,Yes,73,Yes,Artist,1.0,Average,2.0,C,True,False,False
463981,Female,No,25,Yes,Artist,5.0,Low,1.0,C,False,False,True
459793,Male,Yes,40,Yes,Artist,0.0,High,3.0,A,False,True,False
464146,Male,No,38,Yes,Entertainment,1.0,Low,2.0,A,False,False,True
464498,Male,Yes,45,Yes,Artist,1.0,Average,3.0,B,True,False,False
459589,Male,No,25,No,Healthcare,1.0,Low,5.0,D,False,False,True
459775,Male,No,36,Yes,Artist,1.0,Low,2.0,B,False,False,True
459829,Male,Yes,53,Yes,Artist,3.0,High,3.0,D,False,True,False
463314,Female,No,27,No,Healthcare,0.0,Low,4.0,A,False,False,True
459723,Male,Yes,49,Yes,Artist,6.0,Average,2.0,C,True,False,False
459122,Female,Yes,51,Yes,Artist,6.0,Average,5.0,C,True,False,False
462221,Male,No,33,No,Healthcare,0.0,Low,7.0,D,False,False,True
463528,Male,Yes,67,No,Executive,1.0,High,2.0,A,False,True,False
459112,Female,Yes,72,Yes,Lawyer,1.0,High,3.0,C,False,True,False
462694,Male,Yes,61,Yes,Entertainment,6.0,Average,2.0,A,True,False,False
466757,Female,Yes,47,No,Engineer,0.0,Low,1.0,A,False,False,True
464413,Female,Yes,36,Yes,Engineer,0.0,Low,1.0,B,False,False,True
464690,Male,Yes,40,No,Engineer,2.0,Average,3.0,D,True,False,False
466425,Male,Yes,32,Yes,Entertainment,1.0,Average,2.0,A,True,False,False
460474,Female,Yes,40,No,Homemaker,9.0,Average,5.0,A,True,False,False
467261,Female,Yes,77,Yes,Lawyer,0.0,High,2.0,C,False,True,False
463411,Male,Yes,42,Yes,Entertainment,1.0,Average,2.0,C,True,False,False
463322,Female,Yes,72,Yes,Lawyer,1.0,High,4.0,B,False,True,False
466193,Male,Yes,84,No,Lawyer,0.0,Low,1.0,A,False,False,True
461555,Male,No,27,No,Entertainment,1.0,Low,1.0,D,False,False,True
459738,Male,Yes,32,Yes,Artist,1.0,Low,2.0,D,False,False,True
459008,Female,Yes,52,Yes,Artist,1.0,Average,3.0,B,True,False,False
462004,Female,Yes,53,Yes,Artist,1.0,High,6.0,C,False,True,False
459836,Male,Yes,32,Yes,Healthcare,8.0,High,5.0,D,False,True,False
461250,Female,Yes,47,Yes,Lawyer,2.0,High,4.0,D,False,True,False
461926,Female,Yes,63,Yes,Artist,4.0,Average,4.0,C,True,False,False
459578,Male,Yes,35,Yes,Executive,2.0,Average,5.0,B,True,False,False
466003,Female,Yes,27,Yes,Marketing,9.0,Low,1.0,C,False,False,True
465460,Male,No,49,Yes,Artist,0.0,Low,1.0,B,False,False,True
462862,Female,No,31,No,Homemaker,8.0,Low,1.0,D,False,False,True
466388,Male,Yes,20,No,Healthcare,0.0,Low,2.0,D,False,False,True
465084,Male,Yes,61,Yes,Executive,5.0,High,2.0,C,False,True,False
465777,Female,No,30,Yes,Artist,9.0,Low,5.0,A,False,False,True
466688,Male,No,23,No,Healthcare,1.0,Low,3.0,D,False,False,True
461029,Male,Yes,42,No,Entertainment,8.0,Low,2.0,A,False,False,True
462132,Male,Yes,47,Yes,Artist,4.0,Low,1.0,B,False,False,True
464812,Female,Yes,48,Yes,Engineer,0.0,High,5.0,A,False,True,False
459351,Female,Yes,57,Yes,Artist,0.0,High,3.0,C,False,True,False
465099,Male,Yes,39,No,Entertainment,0.0,Average,2.0,C,True,False,False
465730,Male,Yes,43,Yes,Executive,6.0,High,3.0,A,False,True,False
462138,Female,Yes,56,Yes,Artist,1.0,Low,2.0,B,False,False,True
466144,Female,Yes,48,No,Artist,0.0,Low,3.0,C,False,False,True
465630,Male,No,26,Yes,Artist,1.0,Low,1.0,B,False,False,True
460332,Male,No,28,Yes,Healthcare,0.0,Low,5.0,D,False,False,True
462342,Female,Yes,71,Yes,Lawyer,8.0,High,2.0,C,False,True,False
459007,Female,Yes,42,Yes,Artist,1.0,Average,3.0,C,True,False,False
465130,Female,Yes,50,Yes,Artist,0.0,Average,9.0,C,True,False,False
459702,Female,Yes,62,Yes,Lawyer,1.0,Low,3.0,A,False,False,True
461401,Male,Yes,43,Yes,Artist,1.0,Average,3.0,A,True,False,False
463916,Female,No,32,No,Engineer,9.0,Low,4.0,A,False,False,True
459938,Male,No,61,Yes,Artist,1.0,Low,1.0,B,False,False,True
460199,Female,Yes,39,Yes,Entertainment,5.0,Low,2.0,B,False,False,True
466684,Female,Yes,46,Yes,Artist,0.0,Average,2.0,C,True,False,False
465978,Male,Yes,50,Yes,Artist,1.0,Average,3.0,B,True,False,False
465682,Male,Yes,39,Yes,Artist,0.0,Low,4.0,A,False,False,True
462693,Female,No,35,Yes,Artist,1.0,Low,1.0,A,False,False,True
459734,Female,Yes,85,Yes,Artist,1.0,Low,3.0,A,False,False,True
459952,Female,No,35,Yes,Entertainment,7.0,Low,2.0,A,False,False,True
466450,Female,No,33,Yes,Healthcare,1.0,Low,1.0,D,False,False,True
466556,Male,No,21,No,Healthcare,1.0,Low,3.0,D,False,False,True
459932,Female,No,46,Yes,Artist,9.0,Low,1.0,B,False,False,True
460420,Female,No,37,Yes,Artist,1.0,Low,1.0,A,False,False,True
466928,Female,No,26,Yes,Healthcare,0.0,Low,7.0,D,False,False,True
463513,Male,Yes,79,Yes,Artist,1.0,High,2.0,B,False,True,False
460123,Female,Yes,33,Yes,Engineer,9.0,Low,2.0,D,False,False,True
462357,Male,No,25,Yes,Artist,1.0,Low,3.0,A,False,False,True
459866,Female,No,51,Yes,Artist,1.0,Low,1.0,B,False,False,True
464094,Male,Yes,53,Yes,Executive,1.0,High,4.0,B,False,True,False
467852,Female,No,41,Yes,Artist,10.0,Low,1.0,B,False,False,True
462526,Female,Yes,46,Yes,Artist,3.0,Average,5.0,C,True,False,False
461677,Male,No,32,Yes,Healthcare,8.0,Low,3.0,D,False,False,True
463611,Male,No,62,Yes,Artist,0.0,Low,3.0,A,False,False,True
467389,Male,No,43,No,Engineer,1.0,Low,3.0,D,False,False,True
463180,Male,Yes,36,Yes,Artist,0.0,Low,3.0,C,False,False,True
461572,Female,Yes,57,Yes,Artist,0.0,Average,3.0,C,True,False,False
464607,Female,Yes,49,Yes,Artist,0.0,Average,4.0,C,True,False,False
463921,Female,Yes,49,Yes,Artist,1.0,Low,1.0,B,False,False,True
467679,Female,Yes,51,Yes,Artist,1.0,Average,4.0,C,True,False,False
463694,Female,No,40,No,Marketing,1.0,Low,3.0,D,False,False,True
467751,Male,Yes,48,Yes,Artist,1.0,Average,3.0,C,True,False,False
465563,Male,Yes,59,Yes,Entertainment,1.0,Average,5.0,B,True,False,False
465589,Male,Yes,40,Yes,Artist,0.0,Average,3.0,A,True,False,False
459215,Female,Yes,58,Yes,Artist,0.0,Low,3.0,C,False,False,True
466826,Male,Yes,43,Yes,Entertainment,0.0,Low,2.0,A,False,False,True
461164,Female,No,39,Yes,Doctor,9.0,Low,1.0,B,False,False,True
459305,Male,Yes,29,No,Healthcare,13.0,High,2.0,B,False,True,False
460181,Female,Yes,37,Yes,Marketing,9.0,Low,1.0,A,False,False,True
466447,Female,Yes,49,Yes,Artist,0.0,Average,4.0,B,True,False,False
467735,Male,No,26,Yes,Doctor,1.0,Low,2.0,A,False,False,True
463755,Female,Yes,63,No,Artist,0.0,High,2.0,B,False,True,False
460930,Male,No,26,Yes,Artist,10.0,Low,5.0,D,False,False,True
465246,Male,No,21,No,Healthcare,1.0,Low,5.0,D,False,False,True
459683,Female,Yes,56,Yes,Engineer,1.0,Average,3.0,B,True,False,False
